X,Y,Z
3.494983277591972,0.6666666666666665,0.16610491108932343
3.528428093645484,0.6666666666666665,0.15404569717042177
3.5618729096989963,0.6666666666666665,0.15558507736698748
3.5953177257525084,0.6666666666666665,0.1409919474660974
3.6287625418060205,0.6666666666666665,0.1336150123859663
3.662207357859531,0.6666666666666665,0.1418466880742873
3.695652173913043,0.6666666666666665,0.15464773835971224
3.729096989966555,0.6666666666666665,0.13104941698734093
3.7625418060200673,0.6666666666666665,0.13685422563867958
3.7959866220735776,0.6666666666666665,0.15388489182528106
3.8294314381270897,0.6666666666666665,0.14608350701658704
3.862876254180602,0.6666666666666665,0.14962844258282573
3.896321070234114,0.6666666666666665,0.1182598509900609
3.9297658862876244,0.6666666666666665,0.12215273941126811
3.9632107023411365,0.6666666666666665,0.1260853786758945
3.9966555183946486,0.6666666666666665,0.14012929975824234
4.030100334448161,0.6666666666666665,0.15891397345288985
4.063545150501671,0.6666666666666665,0.14919440783911891
4.096989966555183,0.6666666666666665,0.11765910273342821
4.130434782608695,0.6666666666666665,0.14286328445131016
4.1638795986622075,0.6666666666666665,0.14747742410070128
4.197324414715718,0.6666666666666665,0.1176337746324004
4.23076923076923,0.6666666666666665,0.1285098479626574
4.264214046822742,0.6666666666666665,0.12748064026884845
4.297658862876254,0.6666666666666665,0.12669143482967887
4.331103678929766,0.6666666666666665,0.12945184102025872
4.364548494983277,0.6666666666666665,0.12389215052551909
4.397993311036789,0.6666666666666665,0.13189436189470224
4.431438127090301,0.6666666666666665,0.13471104296774927
4.464882943143813,0.6666666666666665,0.13425667011222656
4.498327759197323,0.6666666666666665,0.14579067972898313
4.5317725752508355,0.6666666666666665,0.13964469393824736
4.565217391304348,0.6666666666666665,0.12659639694511962
4.59866220735786,0.6666666666666665,0.13467605653212592
4.63210702341137,0.6666666666666665,0.1347245175741287
4.665551839464882,0.6666666666666665,0.13084577216168375
4.698996655518394,0.6666666666666665,0.15023284052788344
4.7324414715719065,0.6666666666666665,0.13963228827723725
4.765886287625417,0.6666666666666665,0.12131674834714967
4.799331103678929,0.6666666666666665,0.13293372680027926
4.832775919732441,0.6666666666666665,0.14747861849714827
4.866220735785953,0.6666666666666665,0.128895016249141
4.899665551839464,0.6666666666666665,0.13598230623159874
4.933110367892976,0.6666666666666665,0.1400722689067608
4.966555183946488,0.6666666666666665,0.12314287161236369
5.0,0.6666666666666665,0.12232450590743572
-5.0,3.333333333333333,0.6831084867906264
-4.966555183946488,3.333333333333333,0.6785394211427395
-4.933110367892977,3.333333333333333,0.660599382648959
-4.8996655518394645,3.333333333333333,0.677602323538531
-4.866220735785953,3.333333333333333,0.6618361005776818
-4.832775919732441,3.333333333333333,0.6761608354469294
-4.79933110367893,3.333333333333333,0.6594343889433381
-4.765886287625418,3.333333333333333,0.6668230845451435
-4.7324414715719065,3.333333333333333,0.6405110665125786
-4.698996655518394,3.333333333333333,0.6794267225268935
-4.665551839464883,3.333333333333333,0.6789871422151444
-4.632107023411371,3.333333333333333,0.686443995942542
-4.59866220735786,3.333333333333333,0.6606780350642836
-4.565217391304348,3.333333333333333,0.6546898766230678
-4.531772575250836,3.333333333333333,0.6700113520100657
-4.498327759197324,3.333333333333333,0.6655998174570215
-4.464882943143813,3.333333333333333,0.6627528245987306
-4.431438127090301,3.333333333333333,0.6521177985075587
-4.39799331103679,3.333333333333333,0.6627837052852313
-4.364548494983278,3.333333333333333,0.6601074955889283
-4.331103678929766,3.333333333333333,0.6887301340733607
-4.297658862876254,3.333333333333333,0.6724476164944136
-4.264214046822742,3.333333333333333,0.6596000818148102
-4.230769230769231,3.333333333333333,0.6605486552999464
-4.19732441471572,3.333333333333333,0.6759773210774849
-4.1638795986622075,3.333333333333333,0.6684221638189068
-4.130434782608695,3.333333333333333,0.6666498514022038
-4.096989966555184,3.333333333333333,0.6676199802151963
-4.063545150501672,3.333333333333333,0.6510946859851441
-4.030100334448161,3.333333333333333,0.6693608020033538
-3.9966555183946486,3.333333333333333,0.6678339861802828
-3.9632107023411374,3.333333333333333,0.6693510770932423
-3.9297658862876252,3.333333333333333,0.667521117067798
-3.896321070234114,3.333333333333333,0.6745951802381596
-3.862876254180602,3.333333333333333,0.6515770501017139
-3.8294314381270906,3.333333333333333,0.6680866140800342
-3.7959866220735785,3.333333333333333,0.6754769599111475
-3.7625418060200673,3.333333333333333,0.6775628224012156
-3.729096989966555,3.333333333333333,0.6674487508498705
-3.6956521739130435,3.333333333333333,0.6562877007742032
-3.6622073578595318,3.333333333333333,0.6633517448483947
-3.62876254180602,3.333333333333333,0.6848568690078294
-3.5953177257525084,3.333333333333333,0.6637712356786677
-3.5618729096989967,3.333333333333333,0.6545260550454336
-3.528428093645485,3.333333333333333,0.6667506247766242
-3.4949832775919734,3.333333333333333,0.672197605746956
-3.4615384615384617,3.333333333333333,0.6520079770011609
-3.42809364548495,3.333333333333333,0.6650855031186309
-3.3946488294314383,3.333333333333333,0.6620148952752414
-3.361204013377926,3.333333333333333,0.6786693438606
-3.327759197324415,3.333333333333333,0.6760727358042302
-3.294314381270903,3.333333333333333,0.6625550822858102
-3.2608695652173916,3.333333333333333,0.6816791315008573
-3.2274247491638794,3.333333333333333,0.6762971727823067
-3.193979933110368,3.333333333333333,0.6885368171638566
-3.160535117056856,3.333333333333333,0.667827169391592
-3.127090301003345,3.333333333333333,0.6868280162693591
-3.0936454849498327,3.333333333333333,0.6767246275613311
-3.0602006688963215,3.333333333333333,0.6926487427065445
-3.0267558528428093,3.333333333333333,0.6857372735082148
-2.9933110367892977,3.333333333333333,0.69652915139468
-2.959866220735786,3.333333333333333,0.677773566116307
-2.9264214046822743,3.333333333333333,0.6693975485416239
-2.8929765886287626,3.333333333333333,0.6703342310177738
-2.859531772575251,3.333333333333333,0.6653938663444582
-2.8260869565217392,3.333333333333333,0.6596835751210726
-2.7926421404682276,3.333333333333333,0.6724185169753304
-2.759197324414716,3.333333333333333,0.6750660539254763
-2.725752508361204,3.333333333333333,0.6783842554678063
-2.6923076923076925,3.333333333333333,0.6625374147149146
-2.658862876254181,3.333333333333333,0.6649227322148805
-2.625418060200669,3.333333333333333,0.6752657395282472
-2.5919732441471575,3.333333333333333,0.6594390556807223
-2.558528428093646,3.333333333333333,0.6790729464197637
-2.525083612040134,3.333333333333333,0.6815135655732758
-2.491638795986622,3.333333333333333,0.6782011773974451
-2.4581939799331103,3.333333333333333,0.6886039482850828
-2.4247491638795986,3.333333333333333,0.6858382065774272
-2.391304347826087,3.333333333333333,0.7011106727210883
-2.3578595317725752,3.333333333333333,0.6922239290437594
-2.3244147157190636,3.333333333333333,0.6858794257180074
-2.290969899665552,3.333333333333333,0.6995668776648153
-2.25752508361204,3.333333333333333,0.6918284393595793
-2.2240802675585285,3.333333333333333,0.6878022984760075
-2.190635451505017,3.333333333333333,0.6840859101318666
-2.157190635451505,3.333333333333333,0.7002563040087667
-2.1237458193979935,3.333333333333333,0.703309897742972
-2.0903010033444818,3.333333333333333,0.7061785008434829
-2.05685618729097,3.333333333333333,0.6968345899811994
-2.0234113712374584,3.333333333333333,0.7082487264508194
-1.9899665551839467,3.333333333333333,0.7336788114896077
-1.956521739130435,3.333333333333333,0.7009865485337552
-1.9230769230769234,3.333333333333333,0.7199509623293006
-1.8896321070234117,3.333333333333333,0.7258995552452868
-1.8561872909699,3.333333333333333,0.7304745337979849
-1.8227424749163883,3.333333333333333,0.7208015494637245
-1.7892976588628766,3.333333333333333,0.7363157850202676
-1.7558528428093645,3.333333333333333,0.7201454656087728
-1.7224080267558528,3.333333333333333,0.7374165310834362
-1.6889632107023411,3.333333333333333,0.7582616885071788
-1.6555183946488294,3.333333333333333,0.7431303967970304
-1.6220735785953178,3.333333333333333,0.747758399020515
-1.588628762541806,3.333333333333333,0.7571418424646553
-1.5551839464882944,3.333333333333333,0.7683750997505736
-1.5217391304347827,3.333333333333333,0.7584479919952859
-1.488294314381271,3.333333333333333,0.7795455303924855
-1.4548494983277593,3.333333333333333,0.7727903475321216
-1.4214046822742477,3.333333333333333,0.8093116055083955
-1.387959866220736,3.333333333333333,0.7977457390116168
-1.3545150501672243,3.333333333333333,0.7989543688270646
-1.3210702341137126,3.333333333333333,0.8048721482261288
-1.287625418060201,3.333333333333333,0.8179790570327363
-1.2541806020066892,3.333333333333333,0.8267153587311095
-1.2207357859531776,3.333333333333333,0.8329336687983879
-1.1872909698996659,3.333333333333333,0.8538203013628386
-1.1538461538461542,3.333333333333333,0.8443924211358128
-1.1204013377926425,3.333333333333333,0.8553955301958461
-1.0869565217391308,3.333333333333333,0.9028718841892899
-1.0535117056856187,3.333333333333333,0.900757492202681
-1.020066889632107,3.333333333333333,0.913422967079367
-0.9866220735785953,3.333333333333333,0.9347526423546446
-0.9531772575250841,3.333333333333333,0.9222840327860206
-0.919732441471572,3.333333333333333,0.9449132050143789
-0.8862876254180607,3.333333333333333,0.9530446089049079
-0.8528428093645486,3.333333333333333,0.9731331274414328
-0.8193979933110374,3.333333333333333,0.9751186269438159
-0.7859531772575252,3.333333333333333,1.0059084241015224
-0.752508361204014,3.333333333333333,1.0216094990505153
-0.7190635451505019,3.333333333333333,1.0353422261980385
-0.6856187290969897,3.333333333333333,1.0391897757741082
-0.6521739130434785,3.333333333333333,1.0595649103188942
-0.6187290969899664,3.333333333333333,1.0922340666541972
-0.5852842809364551,3.333333333333333,1.0968851405786144
-0.551839464882943,3.333333333333333,1.1215196960594003
-0.5183946488294318,3.333333333333333,1.132137264478271
-0.48494983277591963,3.333333333333333,1.1680161876575614
-0.4515050167224084,3.333333333333333,1.1803875300057174
-0.41806020066889626,3.333333333333333,1.1969365943644923
-0.384615384615385,3.333333333333333,1.2202293216295024
-0.3511705685618729,3.333333333333333,1.2308985058681938
-0.31772575250836166,3.333333333333333,1.2727185676803152
-0.28428093645484953,3.333333333333333,1.288154584937033
-0.2508361204013383,3.333333333333333,1.313160891380135
-0.21739130434782616,3.333333333333333,1.32109981597385
-0.18394648829431492,3.333333333333333,1.3444046997674899
-0.1505016722408028,3.333333333333333,1.3807858517719875
-0.11705685618729156,3.333333333333333,1.4010455247433682
-0.08361204013377943,3.333333333333333,1.4168431237274473
-0.05016722408026819,3.333333333333333,1.4364904300943655
-0.016722408026756064,3.333333333333333,1.4648553371032802
0.016722408026756064,3.333333333333333,1.4824564710399246
0.0501672240802673,3.333333333333333,1.5234409371983153
0.08361204013377943,3.333333333333333,1.552606704936787
0.11705685618729067,3.333333333333333,1.5661441557245863
0.1505016722408028,3.333333333333333,1.6238480762423122
0.18394648829431404,3.333333333333333,1.6429082798674113
0.21739130434782616,3.333333333333333,1.655083908141675
0.2508361204013374,3.333333333333333,1.6879921296387446
0.28428093645484953,3.333333333333333,1.709916090067607
0.31772575250836077,3.333333333333333,1.742964346172037
0.3511705685618729,3.333333333333333,1.7770451119690582
0.38461538461538414,3.333333333333333,1.7982973211636428
0.41806020066889626,3.333333333333333,1.8199005792959984
0.4515050167224075,3.333333333333333,1.8451940221199938
0.48494983277591963,3.333333333333333,1.8746619435172815
0.5183946488294309,3.333333333333333,1.889197663542084
0.551839464882943,3.333333333333333,1.9255787419099224
0.5852842809364542,3.333333333333333,1.9563447338091606
0.6187290969899664,3.333333333333333,1.9862150862649128
0.6521739130434776,3.333333333333333,2.0139367998236137
0.6856187290969897,3.333333333333333,2.0375742819780123
0.7190635451505019,3.333333333333333,2.059114431878844
0.7525083612040131,3.333333333333333,2.0822916932864155
0.7859531772575252,3.333333333333333,2.107551097397292
0.8193979933110365,3.333333333333333,2.141446396210264
0.8528428093645486,3.333333333333333,2.1548780020045486
0.8862876254180598,3.333333333333333,2.162073298326004
0.919732441471572,3.333333333333333,2.2039261969046793
0.9531772575250832,3.333333333333333,2.2342918863654426
0.9866220735785953,3.333333333333333,2.247009539327683
1.0200668896321066,3.333333333333333,2.2653125779694347
1.0535117056856187,3.333333333333333,2.286064229460644
1.08695652173913,3.333333333333333,2.3061820929915657
1.120401337792642,3.333333333333333,2.307633472299899
1.1538461538461533,3.333333333333333,2.3144442087080224
1.1872909698996654,3.333333333333333,2.347539910065088
1.2207357859531767,3.333333333333333,2.372450457691315
1.2541806020066888,3.333333333333333,2.3603799490580224
1.2876254180602,3.333333333333333,2.3758241060183996
1.3210702341137122,3.333333333333333,2.3996866764034532
1.3545150501672234,3.333333333333333,2.413612702093675
1.3879598662207355,3.333333333333333,2.4415817957527266
1.4214046822742468,3.333333333333333,2.4239938478802587
1.454849498327759,3.333333333333333,2.4398756725408957
1.488294314381271,3.333333333333333,2.4502376640888164
1.5217391304347823,3.333333333333333,2.43623484342456
1.5551839464882944,3.333333333333333,2.4570917742305065
1.5886287625418056,3.333333333333333,2.4651338516838646
1.6220735785953178,3.333333333333333,2.457240939163666
1.655518394648829,3.333333333333333,2.4573898421993365
1.6889632107023411,3.333333333333333,2.4637013555786655
1.7224080267558524,3.333333333333333,2.4731443776251596
1.7558528428093645,3.333333333333333,2.4423054484551314
1.7892976588628757,3.333333333333333,2.464627671870146
1.8227424749163879,3.333333333333333,2.4425365215953896
1.856187290969899,3.333333333333333,2.4304541534881827
1.8896321070234112,3.333333333333333,2.4052374711346274
1.9230769230769225,3.333333333333333,2.4168676689086444
1.9565217391304346,3.333333333333333,2.412446254246855
1.9899665551839458,3.333333333333333,2.424819560319539
2.023411371237458,3.333333333333333,2.3875689004805563
2.056856187290969,3.333333333333333,2.3676111494669354
2.0903010033444813,3.333333333333333,2.3784748875075827
2.1237458193979926,3.333333333333333,2.356480282981231
2.1571906354515047,3.333333333333333,2.356979349850415
2.190635451505017,3.333333333333333,2.324932445325432
2.224080267558528,3.333333333333333,2.3025397154371143
2.25752508361204,3.333333333333333,2.282623519430838
2.2909698996655514,3.333333333333333,2.25456648255881
2.3244147157190636,3.333333333333333,2.2572948765490612
2.357859531772575,3.333333333333333,2.241199191265416
2.391304347826087,3.333333333333333,2.1989734698632324
2.424749163879598,3.333333333333333,2.197711385982472
2.4581939799331103,3.333333333333333,2.1589040609248302
2.4916387959866215,3.333333333333333,2.1641447404063743
2.5250836120401337,3.333333333333333,2.1313546201360105
2.558528428093645,3.333333333333333,2.1123224278765353
2.591973244147157,3.333333333333333,2.068065998696892
2.6254180602006683,3.333333333333333,2.0469020254241523
2.6588628762541804,3.333333333333333,2.032647659378668
2.6923076923076916,3.333333333333333,1.9950358912833677
2.7257525083612038,3.333333333333333,1.9791654693930845
2.759197324414715,3.333333333333333,1.950961869244109
2.792642140468227,3.333333333333333,1.9132086972244493
2.8260869565217384,3.333333333333333,1.9039550251810549
2.8595317725752505,3.333333333333333,1.8628324622533476
2.8929765886287626,3.333333333333333,1.8601941791910706
2.926421404682274,3.333333333333333,1.8094494068953553
2.959866220735786,3.333333333333333,1.789347325662838
2.993311036789297,3.333333333333333,1.7652230112312266
3.0267558528428093,3.333333333333333,1.7353340309623568
3.0602006688963215,3.333333333333333,1.7088231331487562
3.093645484949832,3.333333333333333,1.6848565113812453
3.127090301003344,3.333333333333333,1.6639594271101772
3.160535117056856,3.333333333333333,1.6360407997656783
3.193979933110368,3.333333333333333,1.59205348046146
3.2274247491638786,3.333333333333333,1.57170247877733
3.2608695652173907,3.333333333333333,1.540823722398461
3.294314381270903,3.333333333333333,1.5269680879705922
3.327759197324415,3.333333333333333,1.4871475915022456
3.3612040133779253,3.333333333333333,1.4595923985675063
3.3946488294314374,3.333333333333333,1.4201633414790178
3.4280936454849495,3.333333333333333,1.4107977163474876
3.4615384615384617,3.333333333333333,1.3870940326938623
3.494983277591972,3.333333333333333,1.3708659402291137
3.528428093645484,3.333333333333333,1.3570207862745074
3.5618729096989963,3.333333333333333,1.3205722677545308
3.5953177257525084,3.333333333333333,1.2988083625623537
3.6287625418060205,3.333333333333333,1.2711043051903073
3.662207357859531,3.333333333333333,1.2520954994506743
3.695652173913043,3.333333333333333,1.2336140543200256
3.729096989966555,3.333333333333333,1.2128996454233372
3.7625418060200673,3.333333333333333,1.182723027939524
3.7959866220735776,3.333333333333333,1.1605663625306606
3.8294314381270897,3.333333333333333,1.1615704166524476
3.862876254180602,3.333333333333333,1.132405029493157
3.896321070234114,3.333333333333333,1.1134823610260804
3.9297658862876244,3.333333333333333,1.0874349106423717
3.9632107023411365,3.333333333333333,1.0613725683637505
3.9966555183946486,3.333333333333333,1.059752277649465
4.030100334448161,3.333333333333333,1.0398979707572447
4.063545150501671,3.333333333333333,1.015302309322803
4.096989966555183,3.333333333333333,1.0076799198369812
4.130434782608695,3.333333333333333,1.0064441631112666
4.1638795986622075,3.333333333333333,0.9604850183591438
4.197324414715718,3.333333333333333,0.9847199513474213
4.23076923076923,3.333333333333333,0.9600538348127994
4.264214046822742,3.333333333333333,0.9555067373896036
4.297658862876254,3.333333333333333,0.9215324398876564
4.331103678929766,3.333333333333333,0.911088166720492
4.364548494983277,3.333333333333333,0.8941744058656144
4.397993311036789,3.333333333333333,0.8834250534570189
4.431438127090301,3.333333333333333,0.8940801674281449
4.464882943143813,3.333333333333333,0.8729046829410249
4.498327759197323,3.333333333333333,0.859682399638323
4.5317725752508355,3.333333333333333,0.8365633122867357
4.565217391304348,3.333333333333333,0.8488430658429887
4.59866220735786,3.333333333333333,0.8311701632660377
4.63210702341137,3.333333333333333,0.8356242491009555
4.665551839464882,3.333333333333333,0.8115229243834367
4.698996655518394,3.333333333333333,0.8132202457861077
4.7324414715719065,3.333333333333333,0.8008480829216663
4.765886287625417,3.333333333333333,0.7832867740372876
4.799331103678929,3.333333333333333,0.7775634758839117
4.832775919732441,3.333333333333333,0.7786331474387522
4.866220735785953,3.333333333333333,0.7657601514400273
4.899665551839464,3.333333333333333,0.7778289953000855
4.933110367892976,3.333333333333333,0.7566570357258418
4.966555183946488,3.333333333333333,0.7434461739756887
5.0,3.333333333333333,0.7527568123878448
-5.0,6.0,1.184878937812112
-4.966555183946488,6.0,1.1886655395615453
-4.933110367892977,6.0,1.2261656258659552
-4.8996655518394645,6.0,1.2006154609560016
-4.866220735785953,6.0,1.2194787653110875
-4.832775919732441,6.0,1.2021477843705697
-4.79933110367893,6.0,1.1988389856784543
-4.765886287625418,6.0,1.1851438665972178
-4.7324414715719065,6.0,1.2142250127226433
-4.698996655518394,6.0,1.1903327430537627
-4.665551839464883,6.0,1.18373356215989
-4.632107023411371,6.0,1.205550761680585
-4.59866220735786,6.0,1.1979987204700093
-4.565217391304348,6.0,1.2008029604427835
-4.531772575250836,6.0,1.200404018859514
-4.498327759197324,6.0,1.1919567839149692
-4.464882943143813,6.0,1.1905234278376917
-4.431438127090301,6.0,1.1955351231701978
-4.39799331103679,6.0,1.1938268193261448
-4.364548494983278,6.0,1.1924132932833684
-4.331103678929766,6.0,1.197044600155444
-4.297658862876254,6.0,1.180767710611368
-4.264214046822742,6.0,1.204681440421732
-4.230769230769231,6.0,1.2062526931414526
-4.19732441471572,6.0,1.1837615136948374
-4.1638795986622075,6.0,1.191998809430465
-4.130434782608695,6.0,1.2028124370632403
-4.096989966555184,6.0,1.2128458414019896
-4.063545150501672,6.0,1.1964275042873285
-4.030100334448161,6.0,1.1950461121278295
-3.9966555183946486,6.0,1.1890574837987966
-3.9632107023411374,6.0,1.2101417602526774
-3.9297658862876252,6.0,1.2086901029084218
-3.896321070234114,6.0,1.2009154330485292
-3.862876254180602,6.0,1.1894101249041922
-3.8294314381270906,6.0,1.1906205998941728
-3.7959866220735785,6.0,1.2091488346119939
-3.7625418060200673,6.0,1.2048948355550761
-3.729096989966555,6.0,1.2075887167738941
-3.6956521739130435,6.0,1.1924243228416616
-3.6622073578595318,6.0,1.2029609312285636
-3.62876254180602,6.0,1.2090691393527049
-3.5953177257525084,6.0,1.210020139741217
-3.5618729096989967,6.0,1.1872107837418093
-3.528428093645485,6.0,1.195125424124072
-3.4949832775919734,6.0,1.1969662189187456
-3.4615384615384617,6.0,1.1915220566191493
-3.42809364548495,6.0,1.1787613599403157
-3.3946488294314383,6.0,1.200317442624138
-3.361204013377926,6.0,1.2092083856138436
-3.327759197324415,6.0,1.18351506299445
-3.294314381270903,6.0,1.2061178912592114
-3.2608695652173916,6.0,1.1817903888584944
-3.2274247491638794,6.0,1.190726569849517
-3.193979933110368,6.0,1.2015073527347677
-3.160535117056856,6.0,1.2003192808070868
-3.127090301003345,6.0,1.1869890767845561
-3.0936454849498327,6.0,1.2112430907498333
-3.0602006688963215,6.0,1.207666737626465
-3.0267558528428093,6.0,1.1933872071951397
-2.9933110367892977,6.0,1.1900756845967249
-2.959866220735786,6.0,1.1884353318589
-2.9264214046822743,6.0,1.2165776950902232
-2.8929765886287626,6.0,1.206291913340986
-2.859531772575251,6.0,1.1890980071517834
-2.8260869565217392,6.0,1.1855442054303647
-2.7926421404682276,6.0,1.214819776453758
-2.759197324414716,6.0,1.2001276764870525
-2.725752508361204,6.0,1.179643558408924
-2.6923076923076925,6.0,1.2293734414320636
-2.658862876254181,6.0,1.2154759531783934
-2.625418060200669,6.0,1.2198175579742432
-2.5919732441471575,6.0,1.2022519072730344
-2.558528428093646,6.0,1.203640653880447
-2.525083612040134,6.0,1.2079840367333188
-2.491638795986622,6.0,1.2007591689246635
-2.4581939799331103,6.0,1.214966745872096
-2.4247491638795986,6.0,1.2105927511760661
-2.391304347826087,6.0,1.2071396611890848
-2.3578595317725752,6.0,1.1934172713955264
-2.3244147157190636,6.0,1.2108169153268515
-2.290969899665552,6.0,1.2051386723900108
-2.25752508361204,6.0,1.1990018050073181
-2.2240802675585285,6.0,1.1898016994031153
-2.190635451505017,6.0,1.1999814962621773
-2.157190635451505,6.0,1.214576313182125
-2.1237458193979935,6.0,1.2024212337232576
-2.0903010033444818,6.0,1.2091481530754389
-2.05685618729097,6.0,1.2118248114939547
-2.0234113712374584,6.0,1.1925303858647291
-1.9899665551839467,6.0,1.219849095590783
-1.956521739130435,6.0,1.210543322139637
-1.9230769230769234,6.0,1.2120248940283223
-1.8896321070234117,6.0,1.2166471289460368
-1.8561872909699,6.0,1.2225041246946233
-1.8227424749163883,6.0,1.2346910294576772
-1.7892976588628766,6.0,1.2141097422589737
-1.7558528428093645,6.0,1.2259106486586537
-1.7224080267558528,6.0,1.2467770590850806
-1.6889632107023411,6.0,1.2439450535190868
-1.6555183946488294,6.0,1.2388170081936942
-1.6220735785953178,6.0,1.2191812615870743
-1.588628762541806,6.0,1.2210301468612514
-1.5551839464882944,6.0,1.2395475246079022
-1.5217391304347827,6.0,1.206210642316519
-1.488294314381271,6.0,1.2132237959537235
-1.4548494983277593,6.0,1.2346051926710175
-1.4214046822742477,6.0,1.2424828488521582
-1.387959866220736,6.0,1.2438061034537584
-1.3545150501672243,6.0,1.2452375409219638
-1.3210702341137126,6.0,1.230673057657364
-1.287625418060201,6.0,1.2334315852002924
-1.2541806020066892,6.0,1.247041902930256
-1.2207357859531776,6.0,1.2636047560245727
-1.1872909698996659,6.0,1.2410208347418383
-1.1538461538461542,6.0,1.272376916104217
-1.1204013377926425,6.0,1.2600048869555733
-1.0869565217391308,6.0,1.276245339926625
-1.0535117056856187,6.0,1.2678633713190128
-1.020066889632107,6.0,1.2542597080454327
-0.9866220735785953,6.0,1.2579462519550801
-0.9531772575250841,6.0,1.2821912700893099
-0.919732441471572,6.0,1.295068591499427
-0.8862876254180607,6.0,1.2902182300788159
-0.8528428093645486,6.0,1.3105033261201608
-0.8193979933110374,6.0,1.3051229405063949
-0.7859531772575252,6.0,1.3061046878282585
-0.752508361204014,6.0,1.3006366141611712
-0.7190635451505019,6.0,1.3216601427716765
-0.6856187290969897,6.0,1.3150859556389278
-0.6521739130434785,6.0,1.3137888975537535
-0.6187290969899664,6.0,1.3522029767464783
-0.5852842809364551,6.0,1.3480075220754275
-0.551839464882943,6.0,1.35670468985904
-0.5183946488294318,6.0,1.3570283612037786
-0.48494983277591963,6.0,1.3584176382801636
-0.4515050167224084,6.0,1.3762964341227422
-0.41806020066889626,6.0,1.3661104225822274
-0.384615384615385,6.0,1.380262445850096
-0.3511705685618729,6.0,1.3836929956736004
-0.31772575250836166,6.0,1.4007552291777357
-0.28428093645484953,6.0,1.402443500400561
-0.2508361204013383,6.0,1.4199516851305016
-0.21739130434782616,6.0,1.439545529399237
-0.18394648829431492,6.0,1.4318748170912161
-0.1505016722408028,6.0,1.4461353084517075
-0.11705685618729156,6.0,1.4479099991126385
-0.08361204013377943,6.0,1.4424600838684527
-0.05016722408026819,6.0,1.474059056800284
-0.016722408026756064,6.0,1.4745578473409995
0.016722408026756064,6.0,1.499351255845672
0.0501672240802673,6.0,1.5107371135369547
0.08361204013377943,6.0,1.5057118510481453
0.11705685618729067,6.0,1.5347578012782135
0.1505016722408028,6.0,1.5484078123346738
0.18394648829431404,6.0,1.5549989264590802
0.21739130434782616,6.0,1.5821035181544116
0.2508361204013374,6.0,1.5792329640705873
0.28428093645484953,6.0,1.6056524115522894
0.31772575250836077,6.0,1.6032083121873895
0.3511705685618729,6.0,1.6295041363876985
0.38461538461538414,6.0,1.646487579091882
0.41806020066889626,6.0,1.654632491130473
0.4515050167224075,6.0,1.6628717128001025
0.48494983277591963,6.0,1.683058507706621
0.5183946488294309,6.0,1.6955035698350904
0.551839464882943,6.0,1.7098996547161578
0.5852842809364542,6.0,1.723870206011555
0.6187290969899664,6.0,1.7399828334026834
0.6521739130434776,6.0,1.7805277609364865
0.6856187290969897,6.0,1.7867386608071565
0.7190635451505019,6.0,1.8127526182671898
0.7525083612040131,6.0,1.8398564224431684
0.7859531772575252,6.0,1.8565893548424286
0.8193979933110365,6.0,1.8866157812337008
0.8528428093645486,6.0,1.8924335012898659
0.8862876254180598,6.0,1.9010074671761517
0.919732441471572,6.0,1.913047098351065
0.9531772575250832,6.0,1.9497994533048975
0.9866220735785953,6.0,1.9825656520654116
1.0200668896321066,6.0,1.9731056320082796
1.0535117056856187,6.0,1.9949873561937597
1.08695652173913,6.0,2.0263206731815964
1.120401337792642,6.0,2.0325728011334427
1.1538461538461533,6.0,2.080430421424058
1.1872909698996654,6.0,2.094446283671762
1.2207357859531767,6.0,2.113706102305335
1.2541806020066888,6.0,2.1401443663248894
1.2876254180602,6.0,2.1640631126383516
1.3210702341137122,6.0,2.168741673801339
1.3545150501672234,6.0,2.205521921876936
1.3879598662207355,6.0,2.2175347655675193
1.4214046822742468,6.0,2.234238568385667
1.454849498327759,6.0,2.2574213513805512
1.488294314381271,6.0,2.2729099417536096
1.5217391304347823,6.0,2.307066985848652
1.5551839464882944,6.0,2.3404429238927698
1.5886287625418056,6.0,2.3438658803473245
1.6220735785953178,6.0,2.3713667660803717
1.655518394648829,6.0,2.3925023323059578
1.6889632107023411,6.0,2.415096160390379
1.7224080267558524,6.0,2.438725500716192
1.7558528428093645,6.0,2.4554769619544
1.7892976588628757,6.0,2.4593724105128443
1.8227424749163879,6.0,2.4824174798722383
1.856187290969899,6.0,2.518168800736107
1.8896321070234112,6.0,2.5406982329507186
1.9230769230769225,6.0,2.5537778431099176
1.9565217391304346,6.0,2.580168508986271
1.9899665551839458,6.0,2.5921173201240135
2.023411371237458,6.0,2.6138649244047727
2.056856187290969,6.0,2.6147031556076215
2.0903010033444813,6.0,2.6331488562569803
2.1237458193979926,6.0,2.6556617935027442
2.1571906354515047,6.0,2.6596186782618263
2.190635451505017,6.0,2.688281854159633
2.224080267558528,6.0,2.707460627810117
2.25752508361204,6.0,2.723291990060085
2.2909698996655514,6.0,2.7420363677559023
2.3244147157190636,6.0,2.748921123675409
2.357859531772575,6.0,2.769373175296372
2.391304347826087,6.0,2.7706139510965704
2.424749163879598,6.0,2.7915994064768586
2.4581939799331103,6.0,2.7990263749181565
2.4916387959866215,6.0,2.8249036611467497
2.5250836120401337,6.0,2.8288259262659743
2.558528428093645,6.0,2.8292333493444093
2.591973244147157,6.0,2.8421417331039445
